dis_mid,kdp_abs_diff,reg_kdp_abs_diff,kdp_lsf_abs_diff
19.35,47.13333333333228,0.0,0.0386952380952342
19.425,51.46666666666715,0.0,0.055549206349206015
19.5,53.93333333333387,0.0,0.042085714285727494
19.575000000000003,0.5333333333333279,2.708666666666893,0.028622222222208504
19.65,26.33333333333328,2.708666666666893,0.06071428571429588
19.725,2.333333333332992,0.0,0.10422770562769457
19.8,9.600000000000172,0.0,0.07518701298701203
19.875,0.20000000000000995,1.0611111111111036,0.04614632034631927
19.950000000000003,6.333333333333412,1.0611111111111036,0.01710562770562818
20.025,6.466666666666439,0.0,0.011935064935062911
20.1,15.53333333333319,1.8222222222221929,0.040975757575771654
20.175,3.600000000000076,0.7171717171718297,0.07001645021644276
20.25,19.533333333333566,2.5393939393940226,0.021666666666670498
20.325000000000003,4.400000000000018,0.0,0.041033549783552614
20.4,19.066666666666126,0.0,0.06040043290043079
20.475,30.39999999999949,0.0,0.0797673160173143
20.55,14.73333333333343,0.0,0.05691716269841507
20.625,3.200000000000057,0.0,0.023377976190472105
20.700000000000003,11.600000000000076,0.0,0.010161210317464087
20.775,5.466666666666787,0.0,0.008363095238098528
20.85,2.200000000000218,0.0,0.05388595779219457
20.925,21.33333333333365,0.0,0.035923971861484105
21.0,57.73333333333395,5.029356060606034,0.017961985930725732
21.075000000000003,75.20000000000081,5.029356060606034,1.2101430968414206e-14
21.15,33.46666666666709,0.0,0.017961985930743718
21.225,10.800000000000098,0.0,0.03592397186146823
21.3,2.333333333333412,0.0,0.0538859577922009
21.375,29.933333333333582,0.0,0.07184794372294939
21.450000000000003,47.66666666666706,0.0,0.0898099296536837
21.525,29.599999999999977,0.0,0.1077719155843967
21.6,3.3333333333330746,0.0,0.1257339015151632
21.675,6.066666666666701,0.0,0.0
21.75,25.133333333333542,0.0,0.0
21.825000000000003,27.933333333333486,0.0,9.397559343692468e-15
21.9,6.4000000000000785,0.0,9.397559343692468e-15
21.975,3.6000000000000156,0.0,0.0
22.05,16.800000000000324,0.0,1.993253441480745e-15
22.125,19.26666666666695,0.0,2.6419354550292424e-15
22.200000000000003,10.800000000000132,0.0,1.9954407787982617e-15
22.275,17.133333333333375,0.0,9.954500621102442e-16
22.35,5.199999999999889,0.0,1.6442980556014817e-15
22.425,9.000000000000048,0.0,0.0
22.5,13.400000000000166,0.0,0.0
22.575000000000003,44.73333333333372,0.0,1.9469851978452605e-15
22.65,27.533333333333395,0.0,2.5809652641915314e-15
22.725,3.866666666666859,0.0,4.527950462036792e-15
22.8,14.600000000000122,0.0,0.0
22.875,6.533333333333421,0.0,0.0
22.950000000000003,19.86666666666688,0.0,0.065781250000006
23.025,10.799999999999912,0.0,0.0841617063492114
23.1,31.466666666666736,0.0,0.0707961309523715
23.175,37.86666666666697,0.0,0.05743055555555812
23.25,10.066666666666796,0.0,0.04406498015873528
23.325000000000003,9.866666666666692,0.0,0.030699404761898308
23.4,26.46666666666608,2.631249999999923,0.017333829365087983
23.475,10.59999999999929,1.5201388888887697,0.0039682539682383
23.55,15.933333333333394,1.1111111111111531,0.009397321428557592
23.625,13.333333333333364,0.0,0.022762896825405998
23.700000000000003,0.933333333333346,0.0,0.1994270833333321
23.775,13.066666666666382,0.0,0.15241071428571107
23.85,4.199999999999642,0.0,0.10539434523808244
23.925,8.333333333333412,0.0,0.05837797619047158
24.0,9.933333333333394,0.0,0.011361607142845287
24.075000000000003,9.466666666666672,0.0,0.1103571428571658
24.15,13.933333333332723,9.422222222221729,0.09436507936509042
24.225,22.533333333332752,9.422222222221729,0.05059523809523703
24.3,1.2666666666666635,0.0,0.006825396825390184
24.375,3.9333333333333935,0.0,0.03694444444445
24.450000000000003,5.53333333333347,0.0,0.08071428571428241
24.525,27.733333333332325,2.833333333333302,0.04405753968255244
24.6,29.46666666666571,2.833333333333302,0.02378968253969016
24.675,14.466666666666816,0.0,0.09163690476189146
24.75,21.73333333333348,0.0,0.15948412698413705
24.825000000000003,21.53333333333347,0.0,0.041875000000009654
24.9,28.866666666666386,0.0,0.007678571428587633
24.975,6.333333333333954,6.741666666666757,0.02651785714289079
25.05,12.600000000000122,6.741666666666757,0.06071428571427728
25.125,8.066666666666702,0.0,0.0699999999999954
25.200000000000003,11.333333333333554,0.0,0.026802721088436066
25.275,13.866666666666896,0.0,0.054438775510206594
25.35,18.80000000000011,0.0,0.08207482993196746
25.425,29.06666666666684,0.0,0.10971088435374077
25.5,8.000000000000183,0.0,0.1373469387755082
25.575000000000003,40.933333333333806,0.996428571428595,0.1649829931972835
25.65,12.600000000000676,0.996428571428595,7.299716386910404e-15
25.725,3.333333333332903,0.0,0.0035586734693917876
25.8,18.866666666666738,0.0,0.007117346938759012
