dis,phi,reg_phi,kdp,reg_kdp,kdp_lsf
9.787499999999998,43.99,41.72,-24.86666666666634,0.0,6.108163265306123
9.8625,40.26,41.72,4.333333333333262,0.0,5.142176870748296
9.9375,40.91,41.72,39.4000000000004,16.74285714285732,4.2020408163265195
10.0125,46.82,44.23142857142857,-15.333333333333096,0.0,3.5877551020408243
10.0875,44.52,44.23142857142857,-13.200000000000465,0.0,2.9897959183673843
10.162499999999998,42.54,44.23142857142857,13.066666666666489,0.0,1.7938775510203773
10.2375,44.5,44.23142857142857,1.666666666666643,0.0,1.9410305742194022e-14
10.3125,44.75,44.23142857142857,-14.266666666666806,0.0,1.334693877551025
10.3875,42.61,44.23142857142857,8.466666666666567,0.0,2.88520408163268
10.4625,43.88,44.23142857142857,14.800000000000484,12.45714285714327,3.7705782312926264
10.537499999999998,46.1,46.1,11.799999999999804,6.16666666666656,4.758673469387858
10.6125,47.87,47.025,-11.266666666666492,0.0,4.825680272108797
10.6875,46.18,47.025,17.533333333333516,7.166666666666753,3.9715986394557943
10.7625,48.81,48.1,4.19999999999991,0.0,3.153571428571405
10.8375,49.44,48.1,-22.600000000000755,0.0,3.0821428571428564
10.912499999999998,46.05,48.1,22.59999999999968,8.933333333333183,3.2755952380952524
10.9875,49.44,49.44,1.9333333333333005,1.9333333333333005,2.74226190476191
11.0625,49.73,49.73,5.46666666666672,2.316666666666713,2.5059523809523885
11.1375,50.55,50.0775,1.3999999999999857,0.0,1.7988095238095194
11.2125,50.76,50.0775,-3.333333333333444,0.0,2.894940476190503
11.287499999999998,50.26,50.0775,-10.133333333333162,0.0,4.038392857142922
11.3625,48.74,50.0775,56.93333333333252,21.224999999999675,4.548214285714223
11.4375,57.28,53.26125,-42.33333333333374,0.0,4.548214285714246
11.5125,50.93,53.26125,28.46666666666628,0.0,3.7901785714285667
11.5875,55.2,53.26125,-0.6000000000000426,0.0,2.274107142857126
11.662499999999998,55.11,53.26125,-39.06666666666611,0.0,-8.749781444868825e-15
11.7375,49.25,53.26125,21.66666666666636,0.0,-1.6930190205790918e-14
11.8125,52.5,53.26125,9.200000000000104,0.0,0.5205357142857107
11.8875,53.88,53.26125,-12.933333333333184,0.0,1.7497023809523824
11.9625,51.94,53.26125,13.666666666667147,4.858333333333529,2.5113095238095844
12.037499999999998,53.99,53.99,13.13333333333314,8.233333333333212,2.9285714285714786
12.1125,55.96,55.225,-9.799999999999851,0.0,2.8372023809524665
12.1875,54.49,55.225,22.400000000000208,1.150000000000007,2.2372023809524064
12.2625,57.85,55.3975,-19.79999999999971,0.0,1.1285714285714448
12.3375,54.88,55.3975,-2.200000000000109,0.0,0.9571428571428381
12.412499999999998,54.55,55.3975,-1.5999999999999432,0.0,1.9047619047619375
12.4875,54.31,55.3975,14.266666666666469,7.0166666666665805,2.384523809523813
12.5625,56.45,56.45,15.000000000000142,4.933333333333346,2.5607142857143135
12.6375,58.7,57.19,-7.5333333333332435,0.0,2.5680555555555125
12.7125,57.57,57.19,-15.133333333333857,0.0,2.062632275132247
12.787499999999998,55.3,57.19,23.99999999999967,2.407407407407394,1.0444444444444505
12.8625,58.9,57.55111111111111,0.4000000000000094,0.0,0.5158730158730045
12.9375,58.96,57.55111111111111,-6.200000000000057,0.0,0.4298941798941902
13.0125,58.03,57.55111111111111,-13.866666666666458,0.0,0.25793650793651496
13.0875,55.95,57.55111111111111,14.46666666666711,0.0,1.6825571269095883e-14
13.162499999999998,58.12,57.55111111111111,10.53333333333322,0.0,0.0
13.2375,59.7,57.55111111111111,-18.333333333333076,0.0,1.622920766403311e-15
13.3125,56.95,57.55111111111111,2.066666666666654,0.0,1.3670634920634874
13.3875,57.26,57.55111111111111,-21.133333333332995,0.0,2.2784391534391637
13.4625,54.09,57.55111111111111,47.53333333333488,12.7592592592597,2.7948412698412866
13.537499999999998,61.22,59.465,-23.39999999999965,0.0,4.049603174603162
13.6125,57.71,59.465,12.266666666666469,0.5666666666666169,4.4236772486772065
13.6875,59.55,59.55,15.533333333333516,11.33333333333346,4.143253968253985
